id,Timestamp,Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,gender,Country,Clicked
1721,2016-03-20 07:12:52,67.47,24,60514.05,225.05,Multi-tiered heuristic strategy,1,Vanuatu,0
1722,2016-03-20 08:22:50,73.57,30,70377.23,212.38,Pre-emptive transitional protocol,0,Uruguay,0
1723,2016-03-20 22:27:25,77.05,31,62161.26,236.64,Upgradable local migration,0,Jamaica,0
1724,2016-03-21 08:13:24,80.53,29,66345.1,187.64,Sharable upward-trending support,0,Singapore,0
1725,2016-03-21 11:02:49,59.51,31,,241.8,Up-sized bifurcated capability,1,Jamaica,0
1726,2016-03-21 11:02:49,42.84,52,27073.27,182.2,Enhanced optimizing website,1,Tunisia,1
1727,2016-03-21 18:46:41,37.51,30,52097.32,163.0,Re-contextualized optimal service-desk,1,Holy See (Vatican City State),1
1728,2016-03-21 18:46:41,56.99,28,,123.71,Mandatory 3rdgeneration moderator,0,Monaco,0
1729,2016-03-21 21:15:54,89.34,32,50216.01,177.78,Object-based executive productivity,1,Paraguay,0
1730,2016-03-22 04:13:35,74.07,22,50950.24,165.43,Cross-group non-volatile secured line,1,Ghana,0
1731,2016-03-22 06:41:38,65.59,47,28265.81,121.81,Digitized disintermediate ability,0,Indonesia,1
1732,2016-03-22 19:14:47,48.22,40,73882.91,214.33,Inverse national core,0,Norfolk Island,0
1733,2016-03-23 05:27:35,83.69,36,68717.0,192.57,Robust context-sensitive neural-net,0,Fiji,0
1734,2016-03-23 06:00:15,46.77,32,31092.93,136.4,Multi-tiered maximized archive,1,Serbia,1
1735,2016-03-23 08:52:31,66.14,41,78092.95,165.27,Re-engineered impactful software,0,Western Sahara,0
1736,2016-03-23 09:43:43,87.29,36,61628.72,209.93,Future-proofed methodical protocol,1,Korea,0
1737,2016-03-23 12:53:23,63.37,43,43155.19,105.04,Open-architected full-range projection,1,Poland,1
1738,2016-03-23 19:58:15,66.88,35,62790.96,119.47,Polarized bifurcated array,1,Indonesia,1
1739,2016-03-23 21:06:51,56.39,27,38817.4,248.12,Configurable tertiary capability,1,Bahrain,0
1740,2016-03-23 21:06:51,87.16,38,,133.81,Ameliorated exuding solution,1,Congo,0
1741,2016-03-24 02:01:55,34.78,48,42861.42,208.21,Exclusive even-keeled moratorium,1,South Africa,1
1742,2016-03-24 02:01:55,38.93,31,,206.79,Synergistic fresh-thinking array,1,Venezuela,0
1743,2016-03-24 02:35:54,55.55,19,41920.79,187.95,Proactive bandwidth-monitored policy,0,Guatemala,0
1744,2016-03-24 05:38:01,87.97,35,48918.55,149.25,Secured secondary superstructure,1,France,0
1745,2016-03-24 06:36:52,37.0,48,36782.38,158.22,Function-based context-sensitive secured line,1,Kenya,1
1746,2016-03-24 06:36:52,56.14,48,,208.24,Automated object-oriented firmware,0,Benin,1
1747,2016-03-24 09:12:52,77.8,21,,224.58,Proactive next generation knowledge user,1,Cambodia,1
1748,2016-03-24 09:12:52,49.95,39,68737.75,136.59,Cloned object-oriented benchmark,0,Turkmenistan,1
1749,2016-03-24 09:31:49,42.95,33,30976.0,143.56,Grass-roots coherent extranet,0,Barbados,1
1750,2016-03-24 09:34:00,49.99,41,61068.26,121.07,Profound bottom-line standardization,0,Romania,1
1751,2016-03-24 13:37:53,62.33,37,,170.9,Pre-emptive neutral contingency,0,Belarus,1
1752,2016-03-24 13:37:53,46.31,57,44248.52,153.98,Front-line fault-tolerant intranet,1,Jamaica,1
1753,2016-03-24 17:48:31,70.05,33,75560.65,203.44,Diverse directional hardware,0,Croatia,0
1754,2016-03-25 05:05:27,76.49,23,56457.01,181.11,Public-key asynchronous matrix,0,Brazil,0
1755,2016-03-25 06:36:53,35.21,39,52340.1,154.0,Advanced disintermediate data-warehouse,1,United States Minor Outlying Islands,1
1756,2016-03-25 08:40:15,66.18,35,69476.42,243.61,Proactive asymmetric definition,0,Pitcairn Islands,0
1757,2016-03-25 08:40:15,84.53,44,,158.05,Stand-alone explicit orchestration,0,Ghana,1
1758,2016-03-25 15:17:39,60.53,24,66873.9,167.22,Organic interactive support,0,Serbia,1
1759,2016-03-25 19:02:35,50.19,40,33987.27,117.3,Progressive uniform budgetary management,0,Thailand,1
1760,2016-03-26 00:32:02,84.53,35,54773.99,236.29,User-centric composite contingency,0,Myanmar,0
1761,2016-03-26 15:28:07,41.86,39,53041.77,128.62,Open-source stable paradigm,1,Ethiopia,1
1762,2016-03-26 19:37:46,54.47,23,46780.09,141.52,Vision-oriented bifurcated contingency,0,Chad,1
1763,2016-03-26 19:54:16,87.23,29,51015.11,202.12,Re-engineered responsive definition,0,American Samoa,0
1764,2016-03-27 00:53:11,68.95,35,61833.9,256.09,Cloned 5thgeneration orchestration,0,Tunisia,0
1765,2016-03-27 02:35:29,78.57,36,64045.93,239.32,Exclusive client-driven model,1,Liberia,0
1766,2016-03-27 03:59:26,60.7,34,,204.52,Customer-focused incremental system engine,0,Bangladesh,0
1767,2016-03-27 03:59:26,70.04,31,74780.74,183.85,Intuitive radical forecast,1,Jordan,0
1768,2016-03-27 08:32:37,45.08,38,35349.26,125.27,Synergized clear-thinking protocol,0,Liberia,1
1769,2016-03-27 08:32:37,59.05,52,,138.35,Synergistic non-volatile analyzer,0,Morocco,0
1770,2016-03-27 09:11:10,44.57,31,38349.78,133.17,Adaptive context-sensitive application,1,China,1
1771,2016-03-27 16:41:29,69.74,49,66524.8,243.37,Enhanced maximized access,0,Hungary,0
1772,2016-03-27 16:41:29,51.63,40,,133.17,Extended interactive model,0,Trinidad and Tobago,0
1773,2016-03-27 19:50:11,75.81,40,71157.05,229.19,Inverse zero-defect capability,0,Greenland,0
1774,2016-03-27 23:59:06,38.52,38,42581.23,137.28,Customer-focused 24/7 concept,1,Saint Vincent and the Grenadines,1
1775,2016-03-28 02:29:19,78.01,26,62729.4,200.71,Focused multi-state workforce,1,French Guiana,0
1776,2016-03-28 08:46:26,35.61,46,51868.85,158.22,Up-sized secondary software,0,Egypt,1
1777,2016-03-28 09:15:58,41.16,49,59448.44,150.83,Configurable interactive contingency,1,Venezuela,1
1778,2016-03-28 19:48:37,79.09,28,,179.04,Customer-focused full-range neural-net,0,Chad,1
1779,2016-03-28 19:48:37,70.29,26,62053.37,231.37,Vision-oriented multi-tasking success,1,Puerto Rico,0
1780,2016-03-28 23:01:24,80.55,35,68016.9,219.91,Extended grid-enabled hierarchy,0,British Virgin Islands,0
1781,2016-03-28 23:01:24,41.84,54,,233.85,Synchronized dedicated service-desk,0,Iran,1
1782,2016-03-30 01:05:34,53.38,35,60803.37,120.06,Total local synergy,1,French Guiana,1
1783,2016-03-30 05:29:38,40.34,29,32549.95,173.75,Object-based motivating instruction set,0,Tokelau,1
1784,2016-03-30 05:29:38,78.58,28,,124.54,Open-architected system-worthy task-force,1,Argentina,0
1785,2016-03-30 14:36:55,70.29,31,56974.51,254.65,Balanced responsive open system,1,Norfolk Island,0
1786,2016-03-30 16:15:59,74.54,24,57518.73,219.75,Switchable secondary ability,0,Bahamas,0
1787,2016-03-30 19:09:50,84.79,33,61771.9,214.53,Managed eco-centric encoding,0,Cameroon,0
1788,2016-03-30 19:09:50,41.53,25,,120.37,Seamless holistic time-frame,0,Belize,0
1789,2016-03-30 20:23:48,79.16,32,69562.46,202.9,Compatible intermediate concept,1,Sri Lanka,0
1790,2016-03-30 23:40:52,56.39,26,,226.11,Expanded clear-thinking core,1,Armenia,0
1791,2016-03-30 23:40:52,37.32,50,56735.14,199.25,Versatile dedicated software,1,Chad,1
1792,2016-03-31 08:53:43,57.51,38,47682.28,105.71,Re-engineered zero-defect open architecture,0,Moldova,1
1793,2016-03-31 10:44:46,87.98,38,56637.59,222.11,Focused scalable complexity,1,Cambodia,0
1794,2016-03-31 10:44:46,77.6,32,,158.03,Reduced holistic help-desk,1,Fiji,0
1795,2016-03-31 13:54:51,85.54,27,48761.14,175.43,Right-sized solution-oriented benchmark,1,Tokelau,0
1796,2016-03-31 20:55:22,86.06,32,61601.05,178.92,Focused upward-trending core,1,Bulgaria,0
1797,2016-04-01 01:57:12,67.69,44,37345.34,109.22,Fundamental methodical support,0,Guam,1
1798,2016-04-01 05:17:28,56.91,50,21773.22,146.44,Team-oriented executive core,0,Norfolk Island,1
1799,2016-04-01 07:37:18,69.97,33,,132.27,Ameliorated client-driven forecast,1,Czech Republic,0
1800,2016-04-01 07:37:18,91.37,45,51920.49,182.65,Re-engineered composite moratorium,1,Kazakhstan,1
1801,2016-04-01 09:21:14,79.4,35,63966.72,236.87,User-centric intangible contingency,0,Malaysia,0
1802,2016-04-01 16:21:05,64.1,22,60465.72,215.93,Seamless object-oriented structure,0,Cote d'Ivoire,0
1803,2016-04-03 05:10:31,47.53,30,33258.09,135.18,Customer-focused upward-trending contingency,0,Guinea,1
1804,2016-04-03 06:17:22,50.52,28,66929.03,219.69,Versatile responsive knowledge user,0,Saint Kitts and Nevis,1
1805,2016-04-03 10:07:56,89.05,45,57868.44,206.98,Polarized bandwidth-monitored moratorium,0,Falkland Islands (Malvinas),0
1806,2016-04-03 11:38:36,45.99,26,,212.56,Managed upward-trending instruction set,1,Mexico,0
1807,2016-04-03 11:38:36,46.2,37,51315.38,119.3,Distributed maximized ability,0,Belgium,1
1808,2016-04-03 21:13:46,67.28,43,76246.96,155.8,Future-proofed coherent hardware,1,Pakistan,1
1809,2016-04-04 00:02:20,49.96,55,60968.62,151.94,Multi-layered user-facing parallelism,1,Zambia,1
1810,2016-04-04 01:39:02,80.23,31,68441.85,193.77,Monitored national standardization,1,Nauru,0
1811,2016-04-04 03:57:48,43.7,28,63126.96,173.01,Front-line bifurcated ability,0,Mayotte,1
1812,2016-04-04 07:07:46,73.18,23,61526.25,196.71,Organized static focus group,1,British Virgin Islands,0
1813,2016-04-04 08:19:54,74.62,36,73207.15,217.79,Self-enabling even-keeled methodology,0,Rwanda,0
1814,2016-04-04 11:39:51,78.24,23,54106.21,199.29,Sharable value-added solution,0,Luxembourg,0
1815,2016-04-04 11:39:51,72.92,39,,150.77,Front-line methodical utilization,1,Angola,1
1816,2016-04-04 13:56:14,46.14,28,39723.97,137.97,Seamless bandwidth-monitored knowledge user,1,Ethiopia,1
1817,2016-04-04 18:36:59,69.58,43,28028.74,255.07,Cross-group value-added success,0,Congo,1
1818,2016-04-04 20:01:12,80.3,58,49090.51,173.43,Managed client-server access,0,Cayman Islands,1
1819,2016-04-04 21:23:13,79.61,31,58342.63,235.97,Customizable value-added project,0,Monaco,0
1820,2016-04-04 21:30:46,70.41,27,66618.21,223.03,Centralized systematic knowledgebase,0,Dominica,0
1821,2016-04-04 22:00:15,53.44,42,42907.89,108.17,Up-sized next generation architecture,1,Libyan Arab Jamahiriya,1
1822,2016-04-05 05:54:15,46.61,52,27241.11,156.99,Ergonomic methodical encoding,0,New Zealand,1
1823,2016-04-05 08:18:45,82.95,39,69805.7,201.29,Customer-focused impactful success,0,Lao People's Democratic Republic,0
1824,2016-04-05 18:02:49,79.22,20,,202.77,Integrated interactive support,0,Saint Barthelemy,0
1825,2016-04-05 18:02:49,83.17,43,54251.78,244.4,Managed national hardware,1,Sri Lanka,0
1826,2016-04-06 01:19:08,64.75,36,63001.03,117.66,Multi-tiered stable leverage,0,Venezuela,1
1827,2016-04-06 05:55:43,59.61,21,60637.62,198.45,Future-proofed coherent budgetary management,1,Cambodia,0
1828,2016-04-06 11:24:21,38.46,42,58183.04,145.98,Customizable 6thgeneration knowledge user,1,Guatemala,1
1829,2016-04-06 14:16:52,57.82,46,48867.36,107.56,Centralized asynchronous portal,1,Belarus,1
1830,2016-04-06 17:26:37,76.44,28,59967.19,232.68,Synchronized human-resource moderator,1,Northern Mariana Islands,0
1831,2016-04-06 21:20:07,86.63,39,63764.28,209.64,Face-to-face multimedia success,1,Costa Rica,0
1832,2016-04-06 23:10:40,74.61,38,71055.22,231.28,Networked impactful framework,1,South Africa,0
1833,2016-04-07 01:57:38,83.4,39,60879.48,235.01,Advanced local task-force,0,Tanzania,0
1834,2016-04-07 03:56:16,80.6,31,67479.62,177.55,Sharable bottom-line solution,0,Croatia,0
1835,2016-04-07 10:51:05,38.63,48,57777.11,222.11,Cross-platform logistical pricing structure,0,Papua New Guinea,1
1836,2016-04-07 10:51:05,66.77,47,,214.42,Vision-oriented asynchronous Internet solution,0,Mexico,0
1837,2016-04-07 15:18:10,62.26,53,56770.79,125.45,Profound stable product,1,Montenegro,1
1838,2016-04-07 16:02:02,49.58,26,56791.75,231.94,Self-enabling holistic process improvement,0,Benin,0
1839,2016-04-07 18:52:57,56.46,26,66187.58,151.63,Ameliorated leadingedge help-desk,0,Albania,1
1840,2016-04-07 20:34:42,66.79,60,60575.99,198.3,Decentralized client-driven data-warehouse,1,Burkina Faso,1
1841,2016-04-07 20:38:02,49.99,31,,248.12,Cross-platform regional task-force,0,United States of America,1
1842,2016-04-07 20:38:02,49.35,49,44304.13,119.86,Inverse stable synergy,0,Kenya,1
1843,2016-04-08 14:35:44,71.55,53,,225.24,Open-source scalable protocol,1,Cook Islands,0
1844,2016-04-08 14:35:44,35.49,48,43974.49,159.77,Fully-configurable holistic throughput,0,American Samoa,1
1845,2016-04-08 22:40:55,79.8,28,57179.91,229.88,Customizable zero-defect Internet solution,1,Bahamas,0
1846,2016-04-08 22:48:25,41.73,47,60812.77,144.71,Proactive client-server productivity,0,Cote d'Ivoire,1
1847,2016-04-09 09:26:39,78.84,32,62430.55,235.29,Optimized 5thgeneration moratorium,1,Taiwan,0
1848,2016-04-09 16:31:15,61.09,26,55336.18,131.68,User-friendly well-modulated leverage,1,Falkland Islands (Malvinas),1
1849,2016-04-09 23:26:42,85.77,27,52261.73,191.78,Implemented disintermediate attitude,1,Morocco,0
1850,2016-04-10 00:13:47,44.98,49,52336.64,129.31,Organized global model,0,Svalbard & Jan Mayen Islands,1
1851,2016-04-10 02:02:36,50.08,40,64147.86,125.85,Ergonomic full-range time-frame,1,Greece,1
1852,2016-04-10 03:30:16,37.45,47,31281.01,167.86,Horizontal high-level concept,0,Antigua and Barbuda,1
1853,2016-04-10 06:32:11,84.25,32,63936.5,170.9,Pre-emptive client-driven secured line,1,Angola,0
1854,2016-04-10 14:48:35,73.95,35,67714.82,238.58,Persevering even-keeled help-desk,0,Wallis and Futuna,0
1855,2016-04-10 16:08:09,71.28,37,67307.43,246.72,Distributed scalable orchestration,1,Guyana,0
1856,2016-04-10 19:48:01,68.61,57,61770.34,150.29,Diverse modular interface,0,South Africa,1
1857,2016-04-12 03:26:39,84.37,30,61389.5,201.58,Synchronized systemic hierarchy,0,Luxembourg,0
1858,2016-04-12 04:22:42,82.41,36,65882.81,222.08,Stand-alone logistical service-desk,0,Nicaragua,0
1859,2016-04-12 12:35:39,42.94,37,56681.65,130.4,Synergistic dynamic orchestration,1,Moldova,1
1860,2016-04-12 14:01:08,62.06,44,44174.25,105.0,Adaptive contextually-based methodology,0,Austria,1
1861,2016-04-13 05:42:52,43.02,44,50199.77,125.22,Configurable bottom-line application,0,Thailand,1
1862,2016-04-13 05:42:52,50.19,52,,129.8,Robust context-sensitive neural-net,0,Saint Pierre and Miquelon,0
1863,2016-04-13 07:07:36,35.49,47,36884.23,170.04,Front-line actuating functionalities,0,Liechtenstein,1
1864,2016-04-13 13:04:47,37.58,52,51600.47,176.7,Exclusive disintermediate Internet solution,1,Bulgaria,1
1865,2016-04-14 05:08:35,72.19,33,,212.92,Balanced uniform algorithm,1,Serbia,1
1866,2016-04-14 05:08:35,70.2,34,32708.94,119.2,Open-architected impactful productivity,0,British Virgin Islands,1
1867,2016-04-14 21:37:49,85.62,29,57032.36,195.68,Triple-buffered systematic info-mediaries,0,Iran,0
1868,2016-04-15 06:08:35,39.96,45,59610.81,146.13,Enhanced homogeneous moderator,1,Guernsey,1
1869,2016-04-15 06:08:35,43.59,47,,226.79,Progressive 24/7 definition,0,Kazakhstan,1
1870,2016-04-15 10:16:49,68.88,30,,124.58,Operative multi-tasking Graphic Interface,0,Tonga,1
1871,2016-04-15 10:16:49,60.07,42,65963.37,120.75,Total user-facing hierarchy,1,United Kingdom,1
1872,2016-04-15 10:18:55,63.43,29,66504.16,236.75,Ergonomic 24/7 solution,1,Peru,0
1873,2016-04-15 11:51:14,57.24,32,,235.97,Fully-configurable holistic throughput,0,Brazil,1
1874,2016-04-15 11:51:14,81.98,40,65461.92,229.22,Ameliorated upward-trending definition,0,Seychelles,0
1875,2016-04-15 14:45:48,72.44,34,70547.16,230.14,Customizable tangible hierarchy,0,Christmas Island,0
1876,2016-04-15 15:07:17,65.57,46,23410.75,130.86,Implemented asynchronous application,0,Belgium,1
1877,2016-04-15 15:07:17,83.66,27,,167.22,Vision-oriented uniform knowledgebase,1,Ukraine,1
1878,2016-04-16 05:24:33,70.61,28,72154.68,190.12,Assimilated encompassing portal,0,Italy,0
1879,2016-04-16 08:36:08,82.3,31,56735.83,232.21,Balanced executive definition,0,Gabon,0
1880,2016-04-16 10:36:49,78.58,33,51772.58,250.11,Centralized user-facing service-desk,1,Vanuatu,0
1881,2016-04-16 10:36:49,79.83,36,,219.55,Seamless impactful info-mediaries,0,Hong Kong,1
1882,2016-04-16 11:53:43,64.24,30,59784.18,252.36,Front-line intermediate database,0,Tunisia,0
1883,2016-04-16 12:09:25,49.89,39,17709.98,160.03,Enhanced system-worthy application,1,Belize,1
1884,2016-04-16 12:26:31,89.37,34,42760.22,162.03,Compatible dedicated productivity,1,Australia,0
1885,2016-04-16 14:15:55,81.25,33,65186.58,222.35,Enhanced system-worthy toolset,1,Saint Martin,0
1886,2016-04-16 16:38:35,72.07,31,69710.51,226.45,Grass-roots eco-centric instruction set,0,Chile,0
1887,2016-04-17 05:08:52,84.0,48,46868.53,136.21,Inverse discrete extranet,1,Kyrgyz Republic,1
1888,2016-04-17 06:58:18,74.88,27,67240.25,175.17,Organized empowering policy,1,Sudan,0
1889,2016-04-17 15:46:03,81.61,33,62667.51,228.76,Enterprise-wide local matrices,0,Morocco,0
1890,2016-04-17 15:46:03,78.76,24,,178.92,Centralized user-facing service-desk,1,British Virgin Islands,1
1891,2016-04-17 18:38:14,76.42,26,60315.19,223.16,Open-source optimizing parallelism,1,Netherlands Antilles,0
1892,2016-04-17 19:10:56,83.71,45,64564.07,220.48,Organized demand-driven knowledgebase,1,Kazakhstan,0
1893,2016-04-17 21:39:11,39.34,43,31215.88,148.93,Proactive radical support,0,Bangladesh,1
1894,2016-04-18 00:49:33,36.31,47,57983.3,168.92,Reverse-engineered well-modulated capability,0,Eritrea,1
1895,2016-04-18 03:41:56,84.88,32,63924.82,186.48,Ameliorated tangible hierarchy,0,Lebanon,0
1896,2016-04-18 07:00:38,76.65,31,61117.5,238.43,Function-based executive moderator,0,Pakistan,0
1897,2016-04-18 09:33:42,74.53,30,68862.0,221.51,Configurable coherent function,1,Grenada,0
1898,2016-04-18 11:23:05,75.8,38,70575.6,146.19,Progressive clear-thinking open architecture,1,Thailand,0
1899,2016-04-18 15:54:33,80.31,44,56366.88,127.07,Cross-platform regional task-force,0,Hungary,1
1900,2016-04-18 21:07:28,46.28,26,50055.33,228.78,Stand-alone eco-centric system engine,1,Andorra,1
1901,2016-04-19 05:15:28,80.72,31,68614.98,186.37,Re-engineered neutral success,0,Costa Rica,0
1902,2016-04-19 07:34:28,68.94,54,30726.26,138.71,Streamlined next generation implementation,0,Timor-Leste,1
1903,2016-04-19 15:14:58,45.72,36,22473.08,154.02,Versatile homogeneous capacity,1,Hong Kong,1
1904,2016-04-20 00:41:53,73.89,39,47160.53,110.68,Horizontal national architecture,0,France,1
1905,2016-04-20 10:04:29,78.76,32,70012.83,208.02,Managed attitude-oriented Internet solution,1,Uruguay,0
1906,2016-04-20 13:36:42,35.79,44,33813.08,165.62,Enterprise-wide tangible model,1,Tonga,1
1907,2016-04-20 13:36:42,68.72,55,,185.85,Open-source global strategy,1,Brazil,1
1908,2016-04-20 16:49:15,44.11,41,43111.41,121.24,Organic next generation matrix,1,Saint Vincent and the Grenadines,1
1909,2016-04-20 21:49:22,79.52,24,51739.63,214.23,Synergistic fresh-thinking array,0,Bosnia and Herzegovina,0
1910,2016-04-21 09:30:35,73.38,25,53058.91,236.19,Horizontal transitional challenge,1,French Southern Territories,0
1911,2016-04-21 12:34:28,49.89,34,,205.38,Seamless 4thgeneration contingency,0,Western Sahara,0
1912,2016-04-21 12:34:28,69.11,42,73608.99,231.48,Face-to-face mission-critical definition,1,Faroe Islands,0
1913,2016-04-21 16:10:50,87.09,36,57737.51,221.98,Synergized coherent interface,1,Reunion,0
1914,2016-04-21 18:31:27,56.2,49,53549.94,114.85,Adaptive uniform capability,1,Bahamas,1
1915,2016-04-21 19:56:24,72.88,44,64011.26,125.12,Customer-focused explicit challenge,0,Yemen,1
1916,2016-04-21 20:29:35,57.35,40,,184.94,Centralized client-driven workforce,1,Samoa,1
1917,2016-04-21 20:29:35,66.67,33,72707.87,228.03,Horizontal content-based synergy,1,Taiwan,0
1918,2016-04-22 00:28:18,36.37,40,47338.94,144.53,Quality-focused zero-defect data-warehouse,1,Kiribati,1
1919,2016-04-22 02:07:01,51.3,45,67782.17,134.42,Grass-roots cohesive monitoring,1,Bosnia and Herzegovina,1
1920,2016-04-22 07:48:33,79.6,39,73392.28,194.23,Organized global flexibility,0,Rwanda,0
1921,2016-04-22 08:31:24,76.9,28,66107.84,212.67,Synchronized multimedia model,0,Croatia,0
1922,2016-04-22 19:45:19,72.19,32,61067.58,250.32,Balanced discrete approach,1,Switzerland,0
1923,2016-04-22 20:10:22,78.53,34,32536.98,131.72,Synergized multimedia emulation,0,Norfolk Island,1
1924,2016-04-22 20:32:17,71.9,54,61228.96,140.15,Inverse zero tolerance customer loyalty,1,Czech Republic,1
1925,2016-04-22 22:01:21,45.53,29,56129.89,141.58,Front-line neutral alliance,0,United Arab Emirates,1
1926,2016-04-23 03:46:34,82.7,21,,135.24,Persevering needs-based open architecture,1,Iran,0
1927,2016-04-23 03:46:34,59.05,52,50086.17,118.45,Upgradable logistical flexibility,1,Uganda,1
1928,2016-04-23 06:28:43,44.49,53,63100.13,168.0,Business-focused real-time toolset,1,Sao Tome and Principe,1
1929,2016-04-23 08:15:31,76.56,34,70179.11,221.53,Universal bi-directional extranet,1,Dominica,0
1930,2016-04-23 08:15:31,79.6,31,,140.64,Persevering 5thgeneration knowledge user,1,Mongolia,1
1931,2016-04-23 09:42:08,42.83,34,54324.73,132.38,Vision-oriented methodical support,1,Latvia,1
1932,2016-04-23 14:34:38,57.35,29,41356.31,119.84,Distributed 3rdgeneration definition,0,Kazakhstan,1
1933,2016-04-24 01:48:21,52.56,31,33147.19,250.36,Integrated interactive support,1,Israel,1
1934,2016-04-24 01:48:21,50.08,49,,212.58,Secured encompassing Graphical User Interface,1,United Arab Emirates,0
1935,2016-04-24 07:20:16,71.9,29,72203.96,193.29,De-engineered intangible flexibility,1,Costa Rica,0
1936,2016-04-24 13:42:15,62.2,25,25408.21,161.16,Cross-platform multimedia algorithm,0,Liechtenstein,1
1937,2016-04-24 13:46:10,51.58,33,49822.78,115.91,Vision-oriented system-worthy forecast,0,Brunei Darussalam,1
1938,2016-04-25 03:18:45,84.04,28,,231.07,Vision-oriented optimizing middleware,0,Malta,0
1939,2016-04-25 03:18:45,46.43,28,53922.43,137.2,Reverse-engineered background Graphic Interface,1,Ethiopia,1
1940,2016-04-25 07:30:21,89.15,42,59886.58,171.07,Phased zero administration success,0,Fiji,0
1941,2016-04-25 11:01:54,48.01,46,54286.1,119.93,Centralized 24/7 installation,0,Italy,1
1942,2016-04-25 16:58:50,77.25,27,55901.12,231.38,Pre-emptive neutral contingency,1,Saint Vincent and the Grenadines,0
1943,2016-04-25 19:31:39,66.26,47,14548.06,179.04,Optional full-range projection,1,Lebanon,1
1944,2016-04-25 21:15:39,45.82,33,,166.85,Up-sized intangible circuit,1,Slovenia,1
1945,2016-04-25 21:15:39,67.56,31,62318.38,125.45,Seamless composite budgetary management,0,Kenya,1
1946,2016-04-26 13:13:20,84.59,36,47169.14,241.8,Integrated grid-enabled budgetary management,1,Belgium,0
1947,2016-04-26 13:13:20,77.07,34,,133.2,Vision-oriented next generation solution,1,Cote d'Ivoire,0
1948,2016-04-26 20:57:48,78.17,27,65227.79,192.27,Automated mobile model,1,Burundi,0
1949,2016-04-26 20:57:48,83.97,33,,162.44,Switchable secondary ability,1,Cambodia,1
1950,2016-04-26 21:45:50,89.18,37,46403.18,224.01,Public-key impactful neural-net,1,Nepal,0
1951,2016-04-27 04:28:17,76.06,23,58633.63,201.04,Diverse multi-tasking parallelism,0,Brunei Darussalam,0
1952,2016-04-27 04:28:17,83.69,31,,203.74,Business-focused client-driven forecast,0,Belarus,1
1953,2016-04-27 09:27:58,84.98,29,57691.95,202.61,Innovative user-facing extranet,0,Russian Federation,0
1954,2016-04-27 18:25:30,50.32,40,27964.6,125.65,Realigned intangible benchmark,0,Yemen,1
1955,2016-04-28 01:24:34,69.95,28,56725.47,247.01,Horizontal even-keeled challenge,0,Malta,0
1956,2016-04-28 01:24:34,80.46,31,,207.96,Optional secondary access,1,Thailand,1
1957,2016-04-28 02:55:10,67.71,25,63430.33,225.76,Synergized intangible open system,1,Armenia,0
1958,2016-04-28 05:50:25,42.39,42,66541.05,150.99,De-engineered mobile infrastructure,0,Christmas Island,1
1959,2016-04-28 18:34:56,86.06,31,53767.12,219.72,Extended local methodology,1,Timor-Leste,0
1960,2016-04-28 18:34:56,43.88,28,,205.71,Balanced dynamic application,0,Nicaragua,1
1961,2016-04-28 21:58:25,69.5,38,,215.29,De-engineered actuating hierarchy,0,Cambodia,1
1962,2016-04-28 21:58:25,67.35,29,47510.42,118.69,Sharable secondary Graphical User Interface,0,Zimbabwe,1
1963,2016-04-28 22:54:37,79.36,34,57260.41,245.78,Profound maximized workforce,1,Bosnia and Herzegovina,0
1964,2016-04-29 07:49:01,70.79,42,,236.72,Total coherent superstructure,0,Gibraltar,0
1965,2016-04-29 07:49:01,64.51,42,79484.8,190.71,Virtual 5thgeneration neural-net,1,Madagascar,0
1966,2016-04-29 13:38:19,72.94,31,74159.69,190.84,Multi-tiered real-time implementation,0,Venezuela,0
1967,2016-04-29 14:08:26,35.66,45,46197.59,151.72,Exclusive cohesive intranet,0,Peru,1
1968,2016-04-29 14:08:26,44.15,23,,200.55,Business-focused real-time toolset,0,Vanuatu,1
1969,2016-04-29 14:10:00,67.51,43,23942.61,127.2,Digitized homogeneous core,0,Western Sahara,1
1970,2016-04-29 18:53:43,81.75,24,52656.13,190.08,Open-architected web-enabled benchmark,1,Cape Verde,0
1971,2016-04-29 20:40:21,47.0,56,50491.45,149.53,Public-key bi-directional Graphical User Interface,0,Bahamas,1
1972,2016-04-30 08:07:13,85.61,27,47708.42,183.43,Customer-focused empowering ability,0,Burundi,0
1973,2016-04-30 15:27:22,68.41,38,61428.18,259.76,Grass-roots empowering paradigm,0,Guinea-Bissau,0
1974,2016-04-30 19:42:04,32.99,45,49282.87,177.46,Phased full-range hardware,0,Ecuador,1
1975,2016-05-01 00:23:13,67.94,43,68447.17,128.16,Assimilated next generation firmware,0,Morocco,1
1976,2016-05-01 08:27:12,41.84,49,37605.11,139.32,Operative secondary functionalities,0,Cyprus,1
1977,2016-05-01 08:27:12,67.76,34,,217.66,Phased zero administration success,0,Wallis and Futuna,1
1978,2016-05-01 09:23:25,72.46,40,56683.32,113.53,Enhanced tertiary utilization,0,Malawi,1
1979,2016-05-01 09:23:25,71.9,37,,196.61,Switchable mobile framework,1,Guinea-Bissau,1
1980,2016-05-01 21:46:37,81.95,31,64698.58,208.76,Distributed cohesive migration,1,Serbia,0
1981,2016-05-01 23:21:53,76.79,27,55677.12,235.94,Open-architected intangible strategy,0,Canada,0
